0.0,0.0
0.002,3.5608541878577872e-12
0.004,6.766663210180877e-12
0.006,9.080320843190065e-12
0.008,1.1576513483509756e-11
0.01,1.4152055166167132e-11
0.012,5.5510767197379066e-11
0.014,4.447249946414612e-11
0.016,4.6446719763539053e-11
0.018000000000000002,4.902066140771474e-11
0.02,5.268857152035673e-11
0.022,5.615064065879434e-11
0.024,5.988288356681035e-11
0.026000000000000002,6.441082355254313e-11
0.028,6.71535259584189e-11
0.030000000000000002,7.28778793439582e-11
0.032,8.395988326858632e-11
0.034,9.646699998510092e-11
0.036000000000000004,1.1370527416764e-10
0.038,1.437304000019995e-10
0.04,1.838954599295466e-10
0.042,2.435209879798393e-10
0.044,3.500537124386931e-10
0.04599999999999999,5.179936696133394e-10
0.048,8.097375517814681e-10
0.049999999999999996,1.1964104218867266e-09
0.052000000000000005,1.4195442975118312e-09
0.054,1.2996752230100706e-09
0.056,1.0505398316294896e-09
0.058,8.493729675919199e-10
0.060000000000000005,7.305723640811848e-10
0.062,6.853624326397924e-10
0.064,6.804371682601662e-10
0.066,7.214597838998174e-10
0.068,8.355008254664715e-10
0.07,9.911605914313168e-10
0.07200000000000001,1.228019314080867e-09
0.074,1.6066705704883454e-09
0.076,2.159922200727144e-09
0.078,3.4055520907991815e-09
0.08,7.453894242087748e-09
0.082,1.0764673803690944e-08
0.084,2.566090617827435e-09
0.08600000000000001,1.4829315560807565e-09
0.088,1.3689806049558874e-09
0.09,1.152185133412048e-09
0.09199999999999998,9.661802076865605e-10
0.094,2.504056698602735e-10
0.096,7.33892302532184e-11
0.098,3.4128374223988556e-11
0.09999999999999999,1.918186823841511e-11
